,0
0,10.019232
1,9.905602
2,10.248552
3,9.439346
4,10.554934
5,10.252791
6,10.379887
7,10.078707
8,9.653574
9,10.167689
10,9.917676
11,9.802426
12,9.899359
13,9.695627
14,9.814913
15,10.252987
16,9.719276
17,9.961911
18,10.0093975
19,10.209485
20,9.962399
21,9.898158
22,9.802674
23,9.941559
24,9.711998
25,10.062552
26,9.639826
27,10.092301
28,9.860086
29,10.034409
30,10.203984
31,10.059966
32,9.999804
33,9.956273
34,9.850218
35,9.812551
36,9.875821
37,9.977606
38,9.872847
39,9.946256
40,9.980287
41,9.652131
42,10.056782
43,9.837689
44,9.673345
45,9.904516
46,10.12345
47,10.161916
48,10.184287
49,10.1264305
50,9.79283
51,10.209334
52,10.258922
53,9.969962
54,10.136845
55,10.120667
56,9.867468
57,9.881963
58,10.083264
59,9.996722
60,9.895982
61,9.790984
62,9.877574
63,9.578577
64,10.234314
65,9.908386
66,9.682831
67,9.921211
68,9.940586
69,10.027586
70,9.848774
71,9.9656925
72,9.900483
73,9.886117
74,9.81965
75,9.901909
76,9.879767
77,9.785524
78,9.809863
79,9.520081
80,10.076822
81,10.051939
82,9.933191
83,10.013983
84,9.967816
85,9.932379
86,10.140125
87,10.063988
88,10.048045
89,10.235688
90,9.955036
91,9.712973
92,9.945827
93,9.991412
94,9.878061
95,9.777018
96,10.068648
97,10.048361
98,9.876208
99,9.857963
100,10.078313
101,9.466914
102,9.895171
103,10.140525
104,9.951403
105,10.163896
106,9.862302
107,9.851764
108,10.067997
109,9.8650255
110,10.037059
111,10.023725
112,9.663216
113,9.966575
114,9.966235
115,10.00273
116,9.984605
117,9.844392
118,9.860129
119,9.99684
120,10.12983
121,10.265931
122,10.031969
123,10.21698
124,9.779525
125,10.076198
126,10.187053
127,9.998951
