,0
0,100.6288
1,99.794914
2,100.00418
3,100.195366
4,99.75042
5,99.94851
6,99.98247
7,99.94993
8,99.79399
9,99.92623
10,100.249504
11,99.82146
12,99.84496
13,101.04575
14,99.74793
15,100.4758
16,99.88183
17,100.06098
18,99.74575
19,99.91417
20,99.49909
21,99.81979
22,100.002655
23,100.40725
24,100.02731
25,99.75007
26,100.63994
27,99.727715
28,99.64331
29,100.056
30,100.13868
31,100.20378
32,101.23188
33,100.2636
34,99.81642
35,99.79877
36,99.645424
37,100.29272
38,99.85354
39,100.190956
40,99.829796
41,99.64208
42,99.91355
43,99.761955
44,101.002716
45,100.754654
46,100.13632
47,99.7858
48,100.1023
49,99.939705
50,100.14062
51,100.52847
52,99.73289
53,99.97596
54,100.393036
55,100.58571
56,99.6875
57,100.64686
58,99.953064
59,99.79391
60,99.64043
61,100.27544
62,99.944214
63,99.794754
64,99.87102
65,100.20382
66,100.391304
67,99.614716
68,100.48236
69,100.03165
70,100.48523
71,100.51987
72,99.8496
73,99.751724
74,99.862404
75,99.59904
76,99.75073
77,100.14467
78,100.24856
79,99.93074
80,100.47843
81,100.35308
82,100.438194
83,100.0357
84,99.97171
85,99.77767
86,101.07972
87,100.37335
88,99.943214
89,100.152565
90,99.72822
91,99.58321
92,100.515175
93,99.78396
94,100.04002
95,100.12932
96,101.10011
97,101.00579
98,100.01114
99,100.71235
100,99.79698
101,99.81181
102,99.67821
103,100.330315
104,100.059654
105,100.373665
106,99.94881
107,99.8185
108,99.72311
109,99.63762
110,99.925995
111,100.37931
112,99.88746
113,100.433685
114,100.806885
115,99.9389
116,99.73212
117,100.041176
118,100.723465
119,99.82831
120,99.98361
121,99.98201
122,99.69157
123,100.26258
124,99.45811
125,99.67536
126,101.35568
127,99.879906
