,0
0,0.026384939
1,-0.214077
2,-0.2629771
3,-0.11212228
4,-0.09821517
5,-0.14067376
6,-0.31037393
7,0.09414265
8,-0.15111513
9,-0.14407809
10,0.18305236
11,0.21958423
12,-0.2138628
13,-0.30426365
14,0.20278074
15,-0.27423933
16,-0.0017714947
17,0.19345762
18,-0.2799831
19,-0.21213458
20,-0.1545173
21,-0.16238448
22,0.09652111
23,-0.12630144
24,-0.17057733
25,-0.09959918
26,-0.24849494
27,-0.1497994
28,-0.087131575
29,-0.06546003
30,-0.21188563
31,-0.18340203
32,-0.17953494
33,0.14202647
34,-0.114631966
35,0.13338338
36,0.017205315
37,0.19957419
38,0.08878421
39,-0.17060994
40,0.1343772
41,0.07949211
42,-0.06536706
43,0.15897939
44,-0.22521603
45,-0.1672351
46,-0.17166269
47,-0.19162077
48,-0.13831338
49,0.06256959
50,-0.23341525
51,-0.17710952
52,-0.27090654
53,0.06506661
54,-0.16637383
55,-0.18401045
56,-0.15530384
57,0.11557909
58,-0.10581538
59,-0.21393958
60,0.17623827
61,-0.17541224
62,0.19490819
63,-0.28791207
64,-0.1461142
65,0.0742728
66,-0.2170917
67,-0.16998126
68,-0.19199099
69,-0.19905913
70,0.23897788
71,-0.012319571
72,0.21193467
73,0.03381502
74,0.1666185
75,-0.16072272
76,-0.22317106
77,0.22756204
78,0.23461308
79,-0.18035583
80,-0.038253944
81,-0.1163991
82,0.17371717
83,0.061261717
84,-0.049857114
85,-0.13186878
86,-0.09035729
87,-0.2021534
88,-0.13604736
89,-0.09805774
90,0.21562147
91,-0.23816259
92,-0.09378744
93,-0.14755961
94,0.1479226
95,0.2548885
96,-0.13218193
97,-0.07968513
98,0.2881522
99,0.17575
100,-0.12762655
101,-0.30638558
102,0.18685722
103,-0.16623731
104,0.20625997
105,-0.16420381
106,-0.058450032
107,0.13011625
108,-0.10903196
109,-0.18768756
110,-0.07218137
111,-0.13277414
112,-0.2206949
113,-0.18482986
114,0.16102363
115,-0.14840882
116,0.055420898
117,0.23885636
118,0.10210682
119,0.07008964
120,-0.13912506
121,0.19687195
122,-0.08365123
123,-0.2663413
124,0.23951554
125,-0.10387783
126,-0.13403015
127,0.0071489667
