,0
0,100.38651
1,99.64091
2,99.60414
3,99.60276
4,100.09236
5,99.81468
6,99.73787
7,100.13752
8,100.17213
9,99.87347
10,99.22325
11,100.252945
12,99.84077
13,99.793724
14,99.96482
15,99.683624
16,99.81267
17,99.64945
18,99.9185
19,99.943596
20,99.84461
21,100.27768
22,99.99399
23,99.91432
24,100.28176
25,99.85125
26,100.03858
27,100.173454
28,100.00762
29,99.983444
30,100.359215
31,99.68908
32,99.879654
33,99.25094
34,100.039215
35,100.24599
36,100.0245
37,99.97689
38,100.73881
39,100.04012
40,100.10517
41,100.07409
42,100.17181
43,99.633514
44,100.13939
45,99.97188
46,100.01741
47,100.007484
48,99.96305
49,99.69453
50,99.91922
51,100.21625
52,100.39765
53,100.542534
54,100.11218
55,99.252846
56,99.78987
57,100.03519
58,99.97158
59,99.91468
60,100.295456
61,100.1135
62,100.77888
63,99.81051
64,99.93403
65,99.96518
66,100.15725
67,100.28423
68,100.0417
69,99.95331
70,100.33134
71,100.133934
72,100.03451
73,99.86413
74,99.841576
75,100.53381
76,99.784294
77,100.193504
78,100.23716
79,100.50646
80,100.0047
81,99.998024
82,99.637726
83,100.040375
84,99.95883
85,100.57836
86,99.87023
87,99.86234
88,100.17014
89,100.460846
90,99.993065
91,99.73415
92,99.97803
93,99.93396
94,99.84647
95,100.01203
96,100.19278
97,100.29341
98,99.85244
99,100.697174
100,100.056595
101,99.769936
102,100.48369
103,100.17553
104,100.06639
105,100.443146
106,100.26981
107,99.933105
108,100.20702
109,100.51113
110,100.69842
111,100.16381
112,99.764145
113,100.01746
114,100.20673
115,99.85746
116,99.96758
117,99.94206
118,100.05602
119,100.18941
120,99.41534
121,99.91396
122,100.05812
123,100.32115
124,100.08143
125,99.86709
126,99.79378
127,100.10657
