,0
0,-0.09653792
1,0.13687085
2,-0.2977721
3,-0.15156274
4,-0.05172999
5,-0.006582478
6,0.08627066
7,-0.03627861
8,-0.1381225
9,0.031825904
10,-0.0031703862
11,0.22792517
12,0.13385323
13,0.020648558
14,-0.24808228
15,-0.117720746
16,-0.093135856
17,-0.11707336
18,-0.043630447
19,0.04549298
20,-0.112292044
21,0.14991103
22,-0.19957346
23,-0.080154404
24,0.23241696
25,-0.16738482
26,-0.10833485
27,-0.028980581
28,-0.032028005
29,-0.15344907
30,-0.22568351
31,0.15150861
32,0.23317996
33,0.07226296
34,0.16117339
35,-0.16763401
36,-0.28628626
37,-0.07550249
38,0.22213861
39,-0.29670873
40,0.00020933973
41,0.18528333
42,-0.28826213
43,-0.09588825
44,0.016761215
45,-0.18090463
46,0.19364318
47,-0.030600332
48,-0.07044217
49,0.08216864
50,0.1417324
51,-0.00019365558
52,-0.14699703
53,-0.078494
54,-0.23488784
55,0.13122901
56,0.056189436
57,-0.23822704
58,0.033675823
59,-0.16202381
60,0.14098217
61,-0.17549583
62,0.019715546
63,-0.17544657
64,0.3288127
65,0.14591208
66,-0.23900415
67,0.19619259
68,0.055023424
69,-0.044326648
70,-0.08110575
71,0.14541796
72,-0.14985675
73,0.0538739
74,-0.022536432
75,0.19035122
76,0.0790182
77,0.035150748
78,-0.015892854
79,0.08126125
80,0.050621524
81,-0.1539961
82,0.23492865
83,0.18474157
84,-0.079497725
85,-0.11803237
86,-0.11891804
87,-0.13375124
88,0.19649959
89,0.054526534
90,-0.05036291
91,0.011073989
92,-0.06521812
93,-0.14397116
94,0.1641311
95,-0.07223522
96,0.09686074
97,-0.070813596
98,0.031104458
99,-0.042697296
100,-0.046586595
101,0.17524412
102,0.22805858
103,0.18074803
104,-0.06559072
105,-0.093269676
106,0.10547485
107,0.098645985
108,0.15241489
109,0.10101156
110,-0.06858148
111,0.063346684
112,-0.06299396
113,-0.16333024
114,-0.063551836
115,-0.05476788
116,-0.07894923
117,0.073432624
118,-0.03956654
119,0.07109071
120,-0.18993062
121,0.0062932717
122,-0.24673268
123,0.09699676
124,-0.07530712
125,-0.09930731
126,-0.008824983
127,-0.07404011
