,0
0,10.326092
1,9.774629
2,10.138531
3,10.199975
4,10.392858
5,10.345284
6,10.057205
7,10.050464
8,10.125033
9,9.897781
10,10.493464
11,10.505038
12,10.066872
13,10.99464
14,10.40063
15,10.501997
16,10.214153
17,10.117602
18,10.242793
19,10.333733
20,10.079614
21,11.227086
22,11.228563
23,10.177892
24,10.023064
25,10.37614
26,10.439771
27,10.578759
28,10.756541
29,10.423248
30,10.322696
31,9.608356
32,9.94667
33,10.924426
34,10.414069
35,10.565649
36,9.855669
37,10.661732
38,10.325496
39,10.274376
40,9.984235
41,10.316785
42,10.146426
43,11.329427
44,9.909278
45,9.54836
46,10.498065
47,10.37713
48,9.936005
49,10.014538
50,10.284129
51,10.245028
52,10.325981
53,10.787377
54,10.677956
55,10.43469
56,10.0957155
57,10.22418
58,10.408898
59,10.230673
60,9.754006
61,10.351568
62,10.359472
63,10.355035
64,10.165884
65,10.488548
66,9.960583
67,10.3295145
68,10.82983
69,10.775287
70,10.243185
71,9.662047
72,10.382805
73,10.022764
74,10.144231
75,10.436913
76,10.222488
77,10.971336
78,10.027169
79,10.738145
80,10.288274
81,10.112279
82,11.88313
83,10.675011
84,10.3862505
85,10.279284
86,10.102451
87,10.8942175
88,10.09529
89,10.354681
90,9.846615
91,10.547966
92,10.258632
93,9.951405
94,10.57858
95,10.216528
96,10.25031
97,10.28779
98,10.065901
99,9.91305
100,9.569675
101,10.220854
102,10.233266
103,10.095728
104,9.984181
105,10.130925
106,9.982646
107,10.295339
108,10.004851
109,10.272665
110,10.180233
111,10.167571
112,10.418364
113,10.167899
114,11.782162
115,10.411519
116,10.744314
117,10.478133
118,10.058636
119,9.607154
120,10.265072
121,9.975282
122,9.963506
123,10.2321615
124,10.037836
125,10.08641
126,9.478875
127,9.910067
128,9.899261
129,10.163437
130,10.322358
131,10.846007
132,10.508387
133,9.769492
134,9.625694
135,10.435626
136,10.317167
137,10.086404
138,10.02199
139,10.60178
140,9.551538
141,10.190774
142,10.420051
143,10.652661
144,10.158211
145,10.809478
146,10.487686
147,10.29046
148,9.584776
149,10.632143
150,10.26975
151,10.017826
152,10.200847
153,10.345725
154,11.201179
155,9.015225
156,10.046418
157,10.006206
158,10.182715
159,10.118135
160,11.191763
161,8.770517
162,10.535098
163,10.389281
164,10.007549
165,10.217851
166,9.62892
167,10.269575
168,9.412337
169,10.114946
170,10.249946
171,10.263446
172,9.878181
173,10.200289
174,10.250928
175,10.127652
176,11.515773
177,10.466576
178,10.170247
179,9.479636
180,10.174742
181,10.0769205
182,10.29151
183,10.131705
184,9.812688
185,10.720352
186,10.229529
187,9.752712
188,10.2160845
189,10.018969
190,10.034309
191,9.977472
192,9.986026
193,10.457281
194,9.986064
195,10.061222
196,10.166841
197,10.238321
198,10.4089365
199,10.047551
200,10.098518
201,10.312017
202,10.053019
203,10.7895565
204,8.967668
205,10.8846
206,10.229284
207,10.562708
208,9.956212
209,10.631187
210,10.832508
211,10.534682
212,10.520742
213,10.310831
214,9.746711
215,10.224052
216,10.237964
217,10.082757
218,10.636861
219,10.3422575
220,10.310871
221,10.265496
222,10.284233
223,10.314699
224,9.177124
225,10.071077
226,10.58367
227,10.211097
228,9.637727
229,10.063646
230,10.11404
231,10.219577
232,9.966876
233,10.338986
234,10.05635
235,10.897387
236,10.142198
237,10.366724
238,9.96958
239,10.8169365
240,10.153104
241,10.135646
242,10.215643
243,10.371734
244,10.209583
245,10.615252
246,10.762815
247,10.473083
248,10.044235
249,11.216453
250,8.546922
251,10.285737
252,10.674291
253,9.882926
254,10.332885
255,9.430551
