,0
0,0.037289813
1,0.10772437
2,0.087275594
3,0.13092749
4,-0.01982086
5,0.09872388
6,0.17037266
7,0.13267803
8,0.066477895
9,0.22617345
10,0.15555394
11,-0.11787518
12,0.021088887
13,0.08753756
14,0.23003475
15,0.11294143
16,-0.05287666
17,0.18110736
18,0.12811732
19,-0.054258954
20,0.056084163
21,0.019993084
22,0.07352101
23,0.0128864655
24,-0.05186597
25,0.11567236
26,0.05378239
27,0.04650337
28,0.09617195
29,0.16691549
30,-0.057230648
31,-0.07351151
32,0.077517726
33,-0.0007589023
34,0.08893638
35,-0.023917431
36,0.01576743
37,0.10358002
38,-0.021638945
39,0.10212287
40,0.24987544
41,0.1046417
42,-0.108480595
43,0.13890502
44,0.24035612
45,0.11059839
46,-0.051849794
47,0.12676865
48,0.016026303
49,0.0070695747
50,0.085412964
51,-0.03528541
52,-0.098673046
53,-0.0252876
54,0.028538832
55,0.046129808
56,-0.082501724
57,0.11894058
58,-0.00065526436
59,-0.09119192
60,0.06778155
61,-0.07485346
62,0.2284913
63,0.06642367
64,0.073329866
65,-0.026157822
66,0.2246028
67,0.15029995
68,0.029092174
69,-0.052068103
70,-0.03897459
71,0.09190264
72,0.16690847
73,-0.02668686
74,-0.050072864
75,0.16450253
76,0.11407609
77,0.10766498
78,0.06344494
79,0.023365857
80,-0.03969661
81,-0.049010374
82,-0.058326516
83,0.08458982
84,-0.0033190513
85,-0.081126444
86,-0.13070647
87,0.033239264
88,-0.018825905
89,0.13320322
90,0.12695524
91,0.14456725
92,0.02741294
93,-0.07201654
94,0.042495072
95,-0.016265593
96,0.13197881
97,0.08725564
98,-0.026536549
99,-0.013718259
100,-0.08006716
101,-0.055902813
102,0.05924272
103,0.122843675
104,-0.06346042
105,0.1467834
106,0.039087314
107,-0.016030576
108,0.14517681
109,0.12383303
110,0.30048928
111,0.022392431
112,0.19579698
113,0.21106686
114,0.1669481
115,-0.07604948
116,0.021012098
117,-0.06463011
118,-0.022812277
119,-0.098813534
120,0.048682038
121,0.10017399
122,0.24275666
123,0.1470346
124,0.16968846
125,0.012648802
126,0.13739936
127,-0.03125999
128,-0.13006811
129,-0.051551823
130,0.0425639
131,-0.04572181
132,0.024111938
133,0.05531853
134,-0.040975563
135,0.11721808
136,0.044808637
137,0.1395866
138,0.04828006
139,0.14781433
140,0.1657774
141,-0.017855423
142,0.06891256
143,0.01812487
144,0.03748643
145,0.27092132
146,0.02624696
147,0.073888645
148,0.052186985
149,0.073432066
150,0.07349393
151,-0.015196692
152,0.023948686
153,-0.12961169
154,0.168697
155,-0.081482396
156,-0.09383027
157,0.17166291
158,-0.05994788
159,0.04168496
160,0.038555745
161,-0.065070234
162,0.0011351848
163,0.17739011
164,-0.020690784
165,0.073372535
166,-0.026951551
167,0.16177711
168,0.14317428
169,0.083934434
170,0.14339282
171,0.13154536
172,-0.054912668
173,0.054770835
174,0.077147804
175,0.123121224
176,0.12233936
177,-0.12904544
178,0.18907578
179,-0.057247914
180,-0.04907384
181,-0.071550265
182,0.058346555
183,-0.046435576
184,0.0072398284
185,-0.040371258
186,0.05177115
187,-0.10810461
188,-0.028122913
189,0.13560317
190,0.1392068
191,0.030600494
192,-0.061376847
193,0.18630715
194,-0.029093
195,-0.11623067
196,-0.018277321
197,0.088364325
198,0.08953629
199,0.10377883
200,-0.098812
201,0.010906291
202,-0.008929256
203,0.1373141
204,0.15594853
205,0.16698043
206,0.11609372
207,0.19443744
208,0.010079313
209,0.15653025
210,0.02824239
211,0.07980969
212,0.13613136
213,0.12884538
214,-0.009271649
215,-0.01363569
216,-0.02809733
217,-0.08387937
218,0.14589027
219,-0.060296275
220,0.04073014
221,-0.005482112
222,0.06427443
223,0.019224528
224,-0.103552096
225,0.1458487
226,0.069751225
227,0.12542316
228,-0.011196656
229,0.09766187
230,0.13444957
231,0.08726856
232,0.023687493
233,0.078205846
234,-0.019471418
235,0.17157921
236,-0.07501536
237,0.17995425
238,0.041716643
239,0.09495318
240,0.12457343
241,0.09985949
242,-0.066040054
243,0.09246776
244,0.2554496
245,-0.0052741775
246,0.044003643
247,0.013452151
248,0.08375816
249,0.050566282
250,0.0022868256
251,0.1692035
252,-0.034621015
253,0.1387582
254,0.08227771
255,0.115890235
