,0
0,9.985814
1,11.1877165
2,11.538052
3,10.687279
4,10.502635
5,10.800549
6,10.869827
7,9.815089
8,9.889461
9,11.271194
10,10.776234
11,10.529149
12,10.230786
13,10.3778515
14,10.462333
15,10.336794
16,10.215782
17,10.108516
18,10.192164
19,11.075719
