,0
0,10.282249
1,10.218069
2,10.131219
3,10.116839
4,10.116452
5,10.157483
6,10.170834
7,10.139116
8,10.318252
9,10.1520815
10,10.162908
11,10.099398
12,10.111076
13,10.255973
14,10.107585
15,10.20291
16,10.3408985
17,10.269136
18,10.047538
19,10.1560335
20,10.14518
21,10.057926
22,10.200121
23,9.591194
24,10.17307
25,10.123733
26,10.170581
27,10.137632
28,10.122403
29,10.166524
30,10.139558
31,10.13749
32,10.171029
33,10.116219
34,10.176794
35,10.110607
36,10.195528
37,9.77466
38,9.932468
39,10.004839
40,10.180752
41,9.321883
42,10.327976
43,10.121934
44,10.28282
45,10.279537
46,9.320542
47,10.115322
48,10.207398
49,10.141785
50,10.102899
51,10.240384
52,10.212609
53,10.123044
54,9.186176
55,10.0572605
56,10.156123
57,10.172233
58,10.109433
59,10.193155
60,10.087244
61,10.117043
62,9.995303
63,10.112614
64,9.956503
65,10.197554
66,9.952224
67,10.164623
68,10.213186
69,10.136576
70,10.146866
71,10.251583
72,10.104193
73,10.070293
74,10.21389
75,10.183796
76,10.140133
77,10.130626
78,10.195157
79,10.116176
80,10.1762495
81,10.096679
82,10.219685
83,10.068511
84,10.298286
85,10.164741
86,10.130222
87,10.148731
88,10.137393
89,10.089857
90,10.14208
91,10.174611
92,10.190935
93,10.193403
94,10.127805
95,10.33366
96,10.115843
97,10.157033
98,10.166852
99,10.175414
100,9.046498
101,10.13054
102,10.3188305
103,10.118739
104,10.100421
105,10.171503
106,10.099003
107,10.327935
108,10.23214
109,10.007516
110,10.190927
111,10.232138
112,10.165263
113,10.121258
114,10.146894
115,10.123355
116,10.208641
117,10.216835
118,10.252483
119,10.166737
120,10.162869
121,10.184621
122,10.096716
123,10.185685
124,10.212342
125,10.05358
126,10.061279
127,10.05864
128,9.972848
129,10.1325
130,10.386736
131,10.096016
132,9.353655
133,10.123981
134,10.195987
135,10.095499
136,9.376428
137,10.123852
138,10.16158
139,9.258754
140,10.13854
141,10.011842
142,10.170742
143,10.178891
144,10.146246
145,10.157868
146,10.180538
147,10.149314
148,10.196824
149,10.177642
150,10.179002
151,10.143442
152,10.095043
153,10.09312
154,10.148803
155,10.081688
156,9.949644
157,10.16631
158,10.193361
159,10.181164
160,10.119634
161,10.1893425
162,10.140624
163,10.098332
164,9.395287
165,10.13341
166,10.171674
167,10.020578
168,10.161298
169,10.193995
170,10.161858
171,10.172563
172,10.166316
173,10.4533
174,10.141327
175,10.18269
176,10.357324
177,10.173984
178,10.158203
179,10.318082
180,9.292521
181,10.181299
182,10.15444
183,10.171944
184,10.27551
185,10.207729
186,10.138705
187,10.188929
188,9.268782
189,9.951152
190,10.133168
191,10.170716
192,10.23529
193,10.19054
194,10.360074
195,10.182714
196,10.1713505
197,10.177919
198,10.1171665
199,10.302634
200,10.048527
201,10.226146
202,10.124535
203,10.157161
204,10.157086
205,10.240605
206,10.281253
207,10.16544
208,10.181707
209,10.174783
210,10.177781
211,10.176134
212,10.075694
213,10.120099
214,10.044516
215,10.1053505
216,10.069063
217,10.119573
218,10.13963
219,9.797075
220,10.143053
221,10.114192
222,10.154053
223,10.192153
224,10.09999
225,10.08559
226,9.998938
227,10.158778
228,10.305373
229,10.089234
230,10.035824
231,10.141361
232,10.106773
233,10.148295
234,10.122925
235,10.322941
236,10.260024
237,10.052273
238,10.031719
239,10.183741
240,10.100841
241,10.250373
242,10.10822
243,10.116632
244,10.088521
245,10.147196
246,10.247586
247,10.113571
248,10.116294
249,10.098613
250,10.079073
251,10.120451
252,10.169105
253,10.161549
254,9.986824
255,10.271194
