,0
0,99.91565
1,100.32719
2,100.74634
3,99.840866
4,99.81026
5,99.91101
6,99.920906
7,99.93146
8,99.91689
9,99.92064
10,100.213326
11,99.75604
12,99.438385
13,99.66107
14,99.94634
15,99.95325
16,100.31593
17,99.88046
18,100.38918
19,99.92146
20,100.428116
21,99.912994
22,99.76543
23,99.94342
24,99.6698
25,99.8497
26,100.03856
27,99.81558
28,100.060394
29,100.08042
30,99.544205
31,99.711945
32,99.912056
33,100.0145
34,99.983574
35,99.59948
36,100.04396
37,99.926956
38,100.181046
39,100.19787
40,100.18025
41,99.568535
42,99.995316
43,99.78842
44,100.17788
45,100.331024
46,99.99126
47,99.80124
48,99.952805
49,100.25086
50,100.17601
51,100.9009
52,99.77407
53,99.740265
54,99.92367
55,99.720695
56,99.96425
57,100.10608
58,99.927284
59,100.03002
60,99.76234
61,100.29877
62,100.264824
63,99.82054
64,100.34584
65,99.92906
66,100.08389
67,99.569405
68,99.97732
69,100.05545
70,100.59005
71,99.88872
72,99.942314
73,100.11603
74,100.17793
75,99.71839
76,100.00968
77,99.80312
78,99.91334
79,100.14072
80,99.91048
81,99.93723
82,100.75122
83,99.7497
84,99.9522
85,99.90127
86,99.94531
87,99.920425
88,99.74378
89,100.15748
90,100.34992
91,99.84658
92,99.81662
93,99.9631
94,100.32555
95,99.80566
96,100.79031
97,100.61677
98,99.99697
99,99.89502
100,99.86808
101,100.33774
102,99.93583
103,100.36244
104,99.92253
105,100.36821
106,100.31479
107,100.16511
108,99.92881
109,100.217255
110,99.80313
111,100.47497
112,99.87024
113,100.185036
114,99.55511
115,99.85506
116,99.75759
117,99.881744
118,99.91454
119,100.98931
120,99.9583
121,99.861015
122,99.94909
123,99.974434
124,100.010506
125,99.95564
126,100.96867
127,100.09018
128,101.32104
129,99.980835
130,99.780334
131,100.0718
132,100.01416
133,100.04042
134,100.06703
135,100.01365
136,99.93451
137,99.74917
138,99.94373
139,99.77287
140,100.32957
141,100.0885
142,99.71689
143,99.80221
144,99.951866
145,100.22093
146,99.95013
147,100.017525
148,100.18292
149,100.39827
150,99.9957
151,99.84994
152,99.94324
153,99.949646
154,100.05895
155,100.41909
156,99.934746
157,101.25922
158,100.46344
159,100.12051
160,99.463295
161,99.92202
162,99.99998
163,99.68892
164,99.956505
165,99.86801
166,99.93931
167,100.356476
168,100.25228
169,99.85433
170,99.95339
171,100.53337
172,100.175575
173,99.902374
174,99.64725
175,100.02259
176,100.47006
177,99.70777
178,99.99871
179,100.86225
180,99.90499
181,100.06267
182,100.025505
183,99.93075
184,99.809654
185,99.99463
186,99.8777
187,100.1322
188,100.04999
189,100.0409
190,99.85353
191,99.89629
192,100.10243
193,100.3887
194,100.01079
195,100.154434
196,100.69116
197,100.945366
198,99.87709
199,100.04132
200,99.95382
201,100.16477
202,99.87784
203,100.17378
204,100.9212
205,100.11584
206,99.941536
207,99.917885
208,100.29492
209,99.80295
210,100.003975
211,99.74919
212,100.00697
213,100.732864
214,99.97491
215,99.860374
216,100.32032
217,99.94567
218,100.11922
219,100.61657
220,99.938965
221,99.8678
222,99.82243
223,99.921394
224,99.66316
225,99.99878
226,100.870155
227,99.92527
228,99.89254
229,99.95556
230,99.87375
231,99.76111
232,99.887634
233,99.94778
234,99.887886
235,100.01879
236,99.90866
237,99.8923
238,99.93609
239,99.47078
240,99.92906
241,99.94624
242,99.88736
243,100.04201
244,100.14864
245,99.92276
246,99.70134
247,100.06004
248,99.95533
249,100.80784
250,99.843605
251,99.78473
252,99.86353
253,99.93944
254,99.9283
255,99.849884
