,0
0,8.430488
1,9.753117
2,10.678292
3,9.019362
4,10.40002
5,8.990864
6,9.784473
7,9.960333
8,10.147292
9,9.399591
10,9.078624
11,10.913309
12,8.867164
13,10.209503
14,9.307882
15,9.120698
16,10.127224
17,8.271957
18,9.945149
19,9.527321
20,9.551564
21,7.9171286
22,9.682686
23,9.017657
24,9.133522
25,8.927634
26,9.038192
27,9.775494
28,9.071524
29,8.061941
30,9.985882
31,9.915767
32,8.975154
33,9.87368
34,9.146622
35,10.157334
36,10.161523
37,7.9038177
38,10.19228
39,10.02825
40,9.059361
41,9.967802
42,7.6087923
43,9.758994
44,10.128142
45,9.786343
46,9.291774
47,10.932983
48,10.087149
49,10.5048
50,9.69502
51,10.101248
52,9.863627
53,10.3148365
54,9.003787
55,9.434224
56,10.248135
57,10.1570015
58,8.520663
59,10.135843
60,10.095347
61,9.998725
62,9.499706
63,8.834449
64,9.686733
65,10.211828
66,9.04301
67,9.645525
68,9.348849
69,10.06819
70,10.571444
71,10.132651
72,7.94007
73,10.226595
74,10.000771
75,8.904721
76,9.952823
77,7.61156
78,9.04397
79,9.010591
80,9.680247
81,9.235159
82,9.975833
83,9.684738
84,9.944007
85,9.410638
86,7.7391434
87,9.547687
88,9.105513
89,7.4216166
90,8.113012
91,7.2848926
92,10.056403
93,10.937505
94,10.167769
95,10.148683
96,9.903176
97,9.693499
98,10.278134
99,9.957841
100,9.151801
101,10.612984
102,9.906326
103,9.858371
104,9.2715435
105,10.169046
106,10.158113
107,9.039435
108,9.99733
109,10.602209
110,10.178395
111,10.485868
112,9.983578
113,9.804958
114,11.357551
115,10.113111
116,8.850525
117,10.132603
118,9.073959
119,9.695621
120,8.519601
121,10.276747
122,8.158606
123,9.603319
124,10.357159
125,10.300199
126,9.014482
127,10.026163
128,9.174705
129,10.298884
130,9.102237
131,7.150509
132,9.324454
133,10.114257
134,10.640781
135,8.684988
136,10.707196
137,8.407244
138,9.095266
139,9.334697
140,10.041579
141,9.792338
142,8.80849
143,10.020745
144,10.121978
145,10.099911
146,9.940746
147,10.066416
148,8.7239685
149,9.733539
150,10.057142
151,7.152164
152,8.03901
153,9.293719
154,9.617329
155,9.633532
156,11.671123
157,7.797927
158,9.593656
159,10.158848
160,8.9656515
161,8.724405
162,9.160603
163,9.819717
164,10.012982
165,8.854725
166,10.2727995
167,10.199404
168,10.086769
169,8.683801
170,10.37026
171,9.026432
172,10.648972
173,9.753014
174,9.887101
175,8.836878
176,10.052978
177,10.19332
178,10.222113
179,9.42311
180,10.720722
181,10.312158
182,9.0743475
183,10.346956
184,10.943085
185,10.057284
186,10.179214
187,10.165137
188,8.943461
189,7.501737
190,9.222668
191,9.851034
192,10.086595
193,9.6892805
194,9.094358
195,9.991149
196,10.153305
197,10.405687
198,7.2240977
199,9.135751
200,10.085538
201,9.933366
202,9.453375
203,9.096681
204,9.702479
205,8.832799
206,8.965999
207,9.546934
208,10.022916
209,9.205225
210,11.562762
211,8.832429
212,10.261964
213,7.7947307
214,10.215138
215,9.793849
216,9.834938
217,9.728768
218,8.810203
219,10.343577
220,8.8423
221,9.509845
222,7.6623273
223,7.2227855
224,10.190247
225,10.182851
226,10.582856
227,10.14456
228,10.062767
229,9.319095
230,10.281251
231,10.224427
232,10.208427
233,9.628506
234,9.946886
235,9.543988
236,9.993293
237,8.329831
238,9.489706
239,9.942615
240,9.91783
241,9.485826
242,9.779134
243,10.091177
244,7.111657
245,8.857379
246,10.244099
247,7.8336606
248,11.195574
249,10.089494
250,7.685703
251,9.173616
252,9.341758
253,10.966466
254,9.153119
255,10.560546
