,0
0,100.00763
1,99.94648
2,100.00782
3,100.08522
4,99.92728
5,99.956345
6,99.77606
7,99.92255
8,99.93388
9,100.06112
10,99.86858
11,99.910774
12,100.01502
13,100.0408
14,99.94245
15,99.86046
16,99.93939
17,99.94791
18,99.98834
19,99.94576
20,99.90261
21,100.04173
22,99.97621
23,100.02485
24,100.01397
25,99.96244
26,100.00606
27,100.02574
28,99.9261
29,100.00505
30,99.872116
31,100.006935
32,99.91934
33,100.020164
34,100.01466
35,99.9482
36,100.051895
37,99.937546
38,99.88243
39,99.94789
40,100.081825
41,99.94231
42,100.02722
43,100.00251
44,100.04721
45,99.94626
46,99.77849
47,100.008896
48,100.01837
49,99.91512
50,99.97662
51,99.999054
52,100.0173
53,100.06578
54,100.02983
55,100.077225
56,99.931145
57,100.012344
58,99.96362
59,99.965454
60,100.010666
61,100.04045
62,100.01739
63,99.93135
64,99.79815
65,99.93526
66,99.97173
67,100.01487
68,99.93331
69,99.89591
70,99.9556
71,99.95492
72,99.92792
73,99.974976
74,99.94094
75,100.00644
76,100.06377
77,100.02931
78,99.939766
79,100.021355
80,99.9515
81,99.93165
82,99.93623
83,99.93022
84,99.95747
85,99.94657
86,99.96481
87,99.95731
88,99.991844
89,99.956795
90,99.94259
91,99.954666
92,99.973404
93,99.95604
94,99.91183
95,100.04011
96,99.94108
97,99.94876
98,99.93089
99,99.938354
100,100.03772
101,99.92528
102,100.00314
103,99.93064
104,99.956276
105,99.94286
106,99.946846
107,100.057945
108,99.94656
109,99.92359
110,100.10664
111,100.00465
112,100.06107
113,100.004555
114,99.943596
115,99.98912
116,100.03847
117,100.053474
118,100.06686
119,99.93529
120,99.94037
121,99.93744
122,99.93531
123,99.97022
124,99.9183
125,99.99638
126,99.99281
127,100.035034
128,99.93659
129,100.09422
130,100.0303
131,99.95266
132,99.95029
133,99.94078
134,100.010345
135,100.08847
136,100.07333
137,100.02663
138,100.02425
139,99.96989
140,99.93937
141,100.01693
142,99.99503
143,99.91724
144,100.06602
145,100.05212
146,99.94725
147,99.94764
148,100.31401
149,99.971
150,100.05492
151,99.98196
152,100.031075
153,100.06065
154,99.93724
155,100.01429
156,99.92946
157,99.958405
158,100.107765
159,99.98447
160,100.02428
161,99.94843
162,99.92985
163,100.074745
164,99.957634
165,99.91856
166,99.92632
167,99.978424
168,99.885124
169,99.951515
170,100.04697
171,99.8646
172,99.952545
173,99.948944
174,100.05338
175,100.02689
176,99.93963
177,100.023094
178,99.976074
179,99.9619
180,99.987854
181,100.01265
182,100.00688
183,99.93713
184,100.081825
185,99.94062
186,99.95044
187,100.05349
188,99.73389
189,99.94619
190,99.89491
191,99.94489
192,99.95012
193,99.95249
194,99.951065
195,100.11991
196,99.93332
197,100.06745
198,100.03003
199,100.06319
200,99.914154
201,100.03737
202,100.02539
203,100.00082
204,100.11062
205,99.95673
206,99.93952
207,100.055145
208,100.09452
209,100.10955
210,100.5377
211,99.93031
212,100.04134
213,99.943695
214,99.896416
215,99.838264
216,99.939026
217,100.0737
218,99.94092
219,100.57877
220,100.05579
221,100.04589
222,99.94925
223,100.11742
224,99.92336
225,99.95618
226,99.965385
227,99.942795
228,99.97068
229,99.94146
230,100.01133
231,99.96297
232,100.07225
233,100.05592
234,99.95053
235,100.00745
236,100.030365
237,99.99204
238,99.92882
239,99.99369
240,99.94017
241,100.0279
242,99.9417
243,99.98158
244,99.91128
245,100.0717
246,99.91969
247,99.99475
248,99.94221
249,100.01236
250,100.04783
251,99.95477
252,99.92106
253,99.97927
254,100.01092
255,99.95033
256,99.90308
257,99.95864
258,99.94076
259,100.067345
260,99.95594
261,99.903824
262,99.95336
263,99.954
