,0
0,-0.044397883
1,-0.050346818
2,-0.070238136
3,0.14532086
4,-0.05577334
5,-0.059177585
6,0.039624322
7,-0.038760368
8,-0.011268392
9,-0.09305946
10,0.118405655
11,0.016689125
12,-0.044567693
13,0.071819745
14,0.082366236
15,0.077693045
16,-0.04402095
17,-0.05497077
18,-0.022884129
19,-0.065060556
20,0.057337627
21,-0.07038949
22,0.0045098267
23,-0.048139904
24,-0.08028892
25,-0.020258045
26,-0.05768191
27,-0.048277
28,-0.06627925
29,-0.020205185
30,-0.07869417
31,-0.01209291
32,-0.060177032
33,-0.04986971
34,-0.07328126
35,-0.08530346
36,-0.10988428
37,0.07605652
38,0.047036428
39,0.10340243
40,-0.0682853
41,-0.0068030395
42,-0.056446604
43,-0.01632566
44,-0.08086628
45,0.0058961413
46,0.117121115
47,-0.03782231
48,-0.04691634
49,-0.08841272
50,-0.0067062858
51,-0.023339983
52,-0.034331147
53,-0.13592693
54,-0.049719285
55,-0.07407824
56,-0.03138024
57,-0.06029291
58,0.022220187
59,0.023617191
60,-0.13062887
61,-0.09043319
62,-0.0492156
63,-0.055937774
64,0.028001806
65,0.014261582
66,-0.032510385
67,-0.01668701
68,-0.08216805
69,0.06923267
70,-0.03823558
71,-0.103452235
72,-0.03822547
73,-0.017375713
74,0.0022923036
75,-0.041576564
76,-0.079438955
77,-0.036772102
78,0.08613965
79,-0.039995976
80,-0.021660088
81,-0.05852393
82,0.022540176
83,-0.052103776
84,-0.06575945
85,-0.11168666
86,-0.05863194
87,-0.04893114
88,0.08506671
89,-0.0014375034
90,-0.013611051
91,-0.083325565
92,0.022386046
93,-0.030852985
94,-0.022140458
95,-0.07917134
96,-0.0070127044
97,-0.010717998
98,-0.055539336
99,-0.03174777
100,-0.059567235
101,0.025358811
102,-0.036508158
103,-0.033126984
104,-0.035721958
105,0.08156606
106,-0.02508667
107,-0.073231734
108,-0.039835017
109,-0.06652094
110,-0.10577401
111,-0.020620165
112,-0.1058882
113,-0.013006416
114,0.056392346
115,-0.024362816
116,-0.073834
117,-0.07596948
118,-0.11450941
119,-0.06905523
120,-0.024857834
121,-0.10547276
122,-0.035445172
123,0.016769338
124,-0.08240751
125,-0.027797366
126,0.12645352
127,-0.07020264
128,-0.061386645
129,-0.12636906
130,-0.03173489
131,-0.070897646
132,-0.09450903
133,-0.037068382
134,-0.023645913
135,-0.13181353
136,-0.11493308
137,-0.05299074
138,-0.060038663
139,0.0048339693
140,-0.05697387
141,-0.0649393
142,0.0014873609
143,-0.06155438
144,-0.086978644
145,-0.06578061
146,-0.113876894
147,-0.03504731
148,0.11682179
149,-0.018171377
150,-0.05763747
151,-0.020825451
152,-0.060621824
153,-0.07869883
154,-0.02654711
155,-0.058648393
156,-0.074740164
157,0.015720142
158,-0.13365886
159,-0.033493485
160,-0.049694546
161,-0.030675491
162,-0.028508414
163,-0.09616474
164,-0.0271061
165,0.012930152
166,0.053055737
167,0.004802578
168,0.0552932
169,0.100411125
170,-0.10018029
171,-0.013324731
172,-0.09922161
173,0.025974052
174,-0.08605423
175,-0.06685519
176,0.006752703
177,-0.06868616
178,-0.09472092
179,0.030646002
180,0.0019064874
181,-0.028157959
182,-0.0681666
183,-0.12590787
184,-0.12769973
185,0.0261848
186,-0.045093764
187,-0.084879264
188,0.07267036
189,-0.010356523
190,0.011875972
191,0.12598805
192,-0.046266813
193,-0.012325055
194,0.0021836776
195,0.16379277
196,-0.12021629
197,-0.09607106
198,-0.048752815
199,-0.109194376
200,-0.06603528
201,-0.07962775
202,-0.111087725
203,-0.025515642
204,-0.07754932
205,-0.083051674
206,-0.042797107
207,-0.084365316
208,-0.12572737
209,-0.10654096
210,-0.06578526
211,-0.059148286
212,-0.07393891
213,-0.10378112
214,0.05214325
215,0.024897778
216,-0.026774788
217,-0.0860046
218,0.06850073
219,-0.025271075
220,-0.08945983
221,-0.09019306
222,-0.034782354
223,-0.15331319
224,-0.10418518
225,-0.05993882
226,-0.021869078
227,0.030552989
228,-0.0041993493
229,-0.02733333
230,-0.03228358
231,-0.04985082
232,-0.071035326
233,-0.11120243
234,0.020158233
235,-0.023005491
236,-0.051915117
237,0.040385906
238,-0.04093519
239,0.00476922
240,-0.054108653
241,-0.03272679
242,-0.022687014
243,0.011424251
244,-0.031386573
245,-0.094285786
246,-0.070593335
247,-0.025517171
248,-0.037059434
249,0.122909635
250,-0.07019211
251,0.01012056
252,-0.033907443
253,-0.021923328
254,-0.04617178
255,-0.08172015
256,-0.026695399
257,-0.068208344
258,-0.10901137
259,-0.082505144
260,-0.07531897
261,0.068740144
262,0.019841384
263,-0.07310693
264,-0.019705301
265,0.017984333
266,-0.06627247
267,-0.119918555
268,-0.09526774
269,-0.062373113
270,-0.07614538
271,-0.07592065
272,-0.07204227
273,-0.07034986
274,-0.0005307664
275,-0.02999566
276,-0.11197455
277,-0.016754039
278,-0.04367324
279,-0.08790895
280,-0.07921311
281,0.012700894
282,-0.01804185
283,-0.06251495
284,-0.01284354
285,0.02568351
286,-0.052772973
287,-0.0022773368
288,-0.05234008
289,-0.092120096
290,-0.06732187
291,-0.045936044
292,0.021576764
293,-0.033601742
294,-0.03784892
295,-0.035263594
296,0.10148347
297,-0.086762875
298,-0.08431465
299,-0.06136362
300,-0.021888861
301,0.06330216
302,-0.043034654
303,-0.033050608
304,-0.074894965
305,-0.040676557
306,-0.010256754
307,0.018405616
308,0.11354951
309,-0.053040262
310,-0.09931511
311,-0.022722034
312,-0.08207718
313,-0.032700583
314,0.010088554
315,0.02191364
316,-0.02825116
317,-0.09481779
318,-0.06507118
319,-0.039368834
320,-0.07625014
321,0.042230874
322,-0.054025866
323,-0.02200252
324,-0.015671546
325,-0.07420177
326,-0.060037106
327,0.002122286
328,-0.052325636
329,-0.04042001
330,-0.057697743
331,-0.044568487
332,0.06290828
333,-0.0010638932
334,0.07081767
335,-0.029478943
336,-0.012271352
337,-0.019575333
338,-0.062703274
339,-0.07225387
340,-0.03341542
341,0.0044368864
342,-0.06534161
343,-0.07615148
344,-0.093417086
345,-0.037731443
346,-0.05709225
347,0.0148082385
348,-0.024845695
349,-0.03922528
350,-0.010235383
351,-0.046065606
352,0.08954331
353,-0.03535958
354,-0.13967192
355,-0.08154852
356,-0.029352102
357,-0.006400932
358,-0.00934133
359,-0.059983708
360,0.06900875
361,0.037216775
362,-0.06978268
363,-0.05734917
364,-0.09803077
365,-0.018655913
366,-0.0613611
367,0.061124496
368,-0.052243393
369,-0.062714644
370,-0.006112655
371,-0.012412912
372,-0.016785
373,-0.090847805
374,-0.04336104
375,-0.05664368
376,-0.035585552
377,0.028014343
378,-0.04647381
379,-0.053271145
380,-0.0037505722
381,0.18401007
382,-0.018722104
383,-0.0029029967
384,0.020332986
385,-0.06656567
386,-0.01582748
387,-0.0980991
388,-0.015590286
389,-0.060999613
390,-0.010534409
391,-0.015340648
392,-0.14197627
393,-0.03852133
394,-0.056170166
395,-0.051238805
396,-0.04049398
397,-0.09605847
398,-0.052435238
399,-0.048003703
400,-0.08069941
401,-0.0672997
402,-0.027973682
403,-0.091199085
404,0.014880697
405,-0.040044937
406,0.1039636
407,-0.08357089
408,-0.07859633
409,-0.087619804
410,-0.025503874
411,-0.0016729583
412,-0.01703477
413,0.0133921085
414,-0.08860212
415,-0.007680494
416,-0.054178745
417,-0.015936725
418,-0.03991829
419,-0.044297922
420,0.027610473
421,0.0038763492
422,-0.049143955
423,-0.098388106
424,-0.06818585
425,-0.085176334
426,-0.06591179
427,-0.054792922
428,-0.06610431
429,-0.05817455
430,0.013178147
431,0.08585813
432,-0.06052674
433,0.114709
434,-0.0577919
435,-0.10376299
436,-0.086363815
437,-0.076563664
438,-0.10673316
439,0.06553487
440,-0.012472233
441,-0.08050514
442,-0.02928397
443,-0.017965522
444,0.013234993
445,-0.018368999
446,-0.047671497
447,-0.09590182
448,-0.062060356
449,-0.11040453
450,0.027840726
451,-0.09482348
452,-0.047888152
453,-0.03394267
454,-0.011827194
455,0.16233787
456,0.0026947015
457,0.0025020866
458,0.027122494
459,-0.0030328431
460,-0.064212926
461,0.008377712
462,-0.013839091
463,0.019411441
464,-0.119373545
465,-0.060084246
466,-0.059896275
467,-0.012374137
468,0.026786914
469,-0.011319401
470,-0.023882642
471,0.0058631334
472,-0.056746054
473,-0.016147632
474,-0.03409751
475,-0.05102994
476,0.0691981
477,-0.076416634
478,0.004680415
479,-0.022074062
480,-0.05751047
481,-0.07923891
482,-0.031182362
483,-0.05826385
484,-0.08750013
485,0.09809014
486,0.08195038
487,-0.04732102
488,0.06498802
489,-0.055584524
490,-0.014772024
491,-0.08861876
492,-0.05632926
493,-0.09042174
494,0.055735786
495,-0.09658549
496,-0.034080572
497,0.002674887
498,-0.044962857
499,-0.020591335
500,-0.12127182
501,-0.053016987
502,-0.046350144
503,-0.035647005
504,-0.10590154
505,0.07188996
506,-0.061660547
507,0.0456224
508,-0.060796157
509,-0.040483233
510,-0.024313163
511,-0.04066615
512,-0.036550645
513,-0.00048529496
514,-0.017152982
515,-0.05281282
516,0.07811063
517,-0.03252318
518,-0.07655142
519,-0.11520074
520,-0.037926152
521,-0.05383332
522,-0.08851424
523,-0.08400204
524,-0.10160373
525,-0.0355851
526,-0.013318226
527,-0.06699147
528,-0.008187181
529,-0.059343923
530,-0.09569762
531,-0.076232575
532,-0.009619569
533,-0.1432515
534,-0.08101447
535,0.012263692
536,-0.027141549
537,-0.10294696
538,-0.0833149
539,-0.057037883
540,-0.050684065
541,-0.10970758
542,-0.05664245
543,-0.023644667
544,-0.06713887
545,-0.094723426
546,-0.0641601
547,-0.040194307
548,0.036742877
549,-0.1153128
550,-0.034933884
551,-0.1334241
552,-0.080071665
553,-0.12252823
554,-0.023018343
555,-0.05593214
556,-0.07381648
557,0.08791527
558,-0.016348153
559,-0.08351731
560,-0.005150022
561,-0.06437514
562,-0.06802978
563,-0.017224172
564,-0.114090934
565,0.022987323
566,0.062452987
567,0.09678527
568,-0.1170332
569,0.11929283
570,-0.07507075
571,-0.11894604
572,0.104119904
573,-0.05185321
574,-0.093095966
575,-0.051749162
576,-0.09181991
577,-0.050015915
578,-0.04442721
579,-0.09859701
580,-0.06466777
581,-0.12106336
582,-0.046512794
583,-0.07000574
584,-0.00094282825
585,0.11569845
586,-0.025583908
587,-0.03910679
588,-0.11554432
589,-0.01169245
590,-0.075923964
591,-0.03911508
592,-0.045322258
593,-0.08288444
594,-0.13053772
