,0
0,-0.055239618
1,-0.11794105
2,0.025089277
3,-0.101667345
4,-0.11558059
5,-0.075533696
6,-0.10396506
7,-0.07136904
8,-0.10861193
9,-0.058835883
10,-0.15810905
11,-0.120295465
12,-0.06902893
13,-0.063225046
14,-0.106214456
15,-0.089099035
16,-0.042845912
17,-0.04715011
18,-0.023332346
19,-0.052612584
20,-0.12129017
21,-0.10267136
22,-0.009522676
23,-0.089567654
24,-0.01315979
25,-0.10367487
26,-0.115574576
27,-0.03137899
28,-0.0027749871
29,-0.023438673
30,-0.021726599
31,-0.09061012
32,-0.043744076
33,-0.10794912
34,-0.15980135
35,-0.100354545
36,0.008827812
37,-0.037192784
38,-0.025898715
39,-0.019034076
40,-0.12431113
41,-0.06668553
42,-0.0805205
43,-0.120738365
44,-0.013664504
45,-0.022892099
46,-0.064474374
47,-0.10280301
48,-0.0007286766
49,-0.03569044
50,-0.13014746
51,-0.088581055
52,-0.054345027
53,-0.12701935
54,-0.1448762
55,-0.038261317
56,-0.0335678
57,-0.095417775
58,-0.08732461
59,-0.027436882
60,-0.054039277
61,-0.093533054
62,-0.08171082
63,-0.11654829
64,-0.05802199
65,-0.12203306
66,-0.10396968
67,-0.07729759
68,-0.04511157
69,-0.064833194
70,-0.0208006
71,-0.03439845
72,-0.112810194
73,-0.07913946
74,-0.093572296
75,-0.09281843
76,-0.037511297
77,-0.0059704967
78,-0.033221457
79,-0.10482863
80,-0.072370164
81,-0.10889464
82,-0.027129605
83,-0.05444307
84,-0.12191834
85,-0.030691395
86,-0.09691594
87,0.00020251023
88,-0.047174033
89,-0.063425556
90,-0.044791203
91,-0.13017735
92,-0.11485568
93,-0.023340343
94,-0.001079415
95,-0.039472774
96,-0.0984591
97,-0.13664077
98,-0.06842556
99,-0.12366421
100,0.0002992426
101,-0.09258085
102,-0.1044274
103,-0.0255871
104,-0.044532083
105,-0.11483462
106,-0.014129493
107,-0.04746023
108,-0.11497811
109,-0.09175785
110,-0.10451273
111,-0.033654984
112,-0.07897692
113,-0.035971235
114,-0.11181762
115,-0.037952475
116,-0.06287553
117,0.013590831
118,-0.042421114
119,-0.0032329638
120,-0.054182142
121,-0.13385952
122,-0.04020554
123,-0.11055134
124,-0.06787659
125,-0.053700708
126,0.07812808
127,-0.04420754
128,-0.14403817
129,-0.06939546
130,-0.09175926
131,-0.0932802
132,-0.065826945
133,0.02273153
134,-0.08495775
135,-0.0970642
136,-0.07530602
137,-0.10837719
138,-0.051021725
139,-0.085094735
140,-0.103345156
141,-0.028708605
142,0.013892227
143,0.04153874
144,-0.028525112
145,-0.101048455
146,-0.0029586968
147,-0.079362474
148,-0.07609809
149,-0.03125708
150,-0.0763865
151,-0.13114968
152,-0.027695907
153,-0.07209126
154,-0.07775782
155,0.010555389
156,-0.019546151
157,0.11261553
158,-0.034808464
159,-0.01765151
160,-0.13603163
161,-0.09608099
162,-0.08156878
163,-0.11287565
164,-0.09963344
165,-0.08630437
166,-0.08234407
167,-0.08830001
168,0.00991341
169,-0.0945349
170,-0.05066688
171,0.0045815
172,0.027029745
173,-0.059265263
174,-0.016324168
175,-0.09690705
176,-0.097619906
177,-0.06707017
178,-0.11029892
179,-0.08591766
180,-0.15295872
181,-0.07821439
182,-0.14820805
183,-0.16110091
184,-0.041694615
185,-0.0876691
186,-0.09067824
187,-0.057915032
188,-0.08272963
189,-0.11068116
190,-0.037065238
191,-0.03992761
192,-0.005274762
193,0.04211465
194,-0.13326776
195,-0.12014451
196,-0.08407441
197,-0.087876044
198,-0.057915118
199,-0.14613524
200,-0.12415051
201,-0.04248235
202,-0.106214345
203,-0.17290431
204,-0.020558998
205,-0.011384899
206,-0.07451635
207,-0.06162867
208,-0.059826188
209,-0.15380067
210,-0.08296911
211,-0.076495856
212,0.0058645653
213,0.053608816
214,-0.051549476
215,-0.07607207
216,-0.06910012
217,-0.09737786
218,0.020794064
219,-0.014037402
220,-0.14292713
221,-0.03039171
222,-0.042747777
223,-0.096401826
224,-0.022874381
225,-0.065784626
226,-0.044252984
227,-0.12053791
228,-0.12513438
229,-0.06781832
230,-0.080476284
231,-0.027251283
232,-0.074041784
233,-0.075420946
234,-0.0035240108
235,-0.050862778
236,-0.051285654
237,-0.08416134
238,-0.009036735
239,-0.114375666
240,-0.08702842
241,-0.120650984
242,-0.039075516
243,-0.13680713
244,-0.087313086
245,-0.03805081
246,-0.13390838
247,-0.0394506
248,-0.032424964
249,0.056521963
250,-0.008486232
251,-0.09521704
252,-0.06390606
253,-0.09289701
254,-0.09646215
255,-0.0099476585
256,-0.0970699
257,0.0020034993
258,-0.10172926
259,-0.11571453
260,-0.047314215
261,-0.007676934
262,-0.008928804
263,-0.13047409
264,-0.01937571
265,-0.11536306
266,-0.10862053
267,-0.12867048
268,-0.0020263002
269,-0.10064999
270,-0.04037065
271,-0.072075844
272,-0.068898
273,-0.09839502
274,-0.043348745
275,-0.091025434
276,-0.085923985
277,-0.120806925
278,0.008884118
279,-0.07244193
280,-0.07267083
281,-0.0819849
282,-0.12642473
283,-0.04601933
284,-0.01651493
285,-0.027432892
286,-0.07823313
287,0.0027063622
288,-0.10029534
289,-0.027297374
290,-0.026633952
291,-0.10288327
292,-0.11457348
293,-0.036348708
294,-0.13129748
295,-0.074227534
296,-0.10045285
297,-0.10596155
298,-0.0956929
299,-0.061870705
300,-0.01050158
301,-0.06282139
302,-0.115577556
303,-0.10400361
304,-0.034792386
305,-0.15956183
306,-0.07493115
307,-0.024164699
308,-0.075108334
309,-0.0503894
310,-0.09367216
311,-0.14204943
312,-0.073257625
313,-0.046462048
314,-0.08604259
315,0.048738897
316,-0.03496645
317,-0.054013897
318,-0.14975171
319,-0.12757625
320,-0.057197515
321,-0.063596204
322,-0.043812755
323,-0.11382111
324,-0.03377101
325,-0.112323955
326,-0.064969875
327,-0.09330075
328,-0.09771928
329,-0.027533589
330,-0.09216981
331,-0.09678064
332,-0.16570562
333,-0.09788924
334,0.047433555
335,-0.14759193
336,-0.073703624
337,-0.10278077
338,0.0034126386
339,-0.12862721
